columns,rel_imp,sca_imp,percentage
Col10,0.8301490545272827,0.0011600617125154676,4.4587614329398684e-05
Col100,19.652647852897644,0.02387300688992488,0.0010789168126540917
Col1000,2.115916430950165,0.0025679137408130244,0.00010486903948380016
Col1001,6.455554485321045,0.007772287788772867,0.00031854429063617954
Col1002,2.7352657318115234,0.0033246313769662444,0.00013567953112659029
Col1003,0.056198857724666595,7.853305713949621e-05,3.0184615405086033e-06
Col1004,2.9397650957107544,0.003545556455517569,0.00014519967744184426
Col1005,0.05219072103500366,7.293203177320923e-05,2.8031830288683417e-06
Col1006,3.409722089767456,0.004106503415614291,0.0001682794935899937
Col1007,14.102844521403313,0.01694191258459854,0.0007112632748305975
Col1008,0.046296294778585434,6.469507940902156e-05,2.486591203363083e-06
Col1009,0.033319566398859024,4.6561220597840135e-05,1.7896062979450063e-06
Col101,4.4467304944992065,0.0053647293624953536,0.00021966879545958537
Col1010,1.689777910709381,0.0020453400901610406,8.362678451522869e-05
Col1011,1.936582863330841,0.0023450889005164157,9.586393961224737e-05
Col1012,0.023046566173434258,3.2205588715606417e-05,1.2378396368146206e-06
Col1013,0.0,0.0,0.0
Col1014,3.164285659790039,0.003821456601082739,0.00015640451072080003
Col1015,3.680555582046509,0.004432306705238965,0.0001816374247372689
Col1016,0.0,0.0,0.0
Col1017,4.050734877586365,0.004882813924630445,0.00020001248611831656
Col1018,2.3748220801353455,0.0028927286621086203,0.00011794022261605872
Col1019,0.0,0.0,0.0
Col102,8.650541409093421,0.010351293495972974,0.0004254568650206948
Col1020,6.410624265670776,0.0077181470758226735,0.0003163262031285845
Col1021,3.8451342582702637,0.004638285682638856,0.00018993518864591802
Col1022,10.396309992531314,0.012434765951022261,0.000512023930953097
Col1023,0.0,0.0,0.0
Col1024,4.424891948699951,0.005339462723931056,0.0002186143535184316
Col1025,6.8524534702301025,0.008242594131510142,0.00033795860397729945
Col1026,6.044123888015747,0.0072800296757486865,0.0002983123482907396
Col1027,7.563541889190674,0.00906496557085849,0.000372284792064387
Col1028,0.0,0.0,0.0
Col1029,9.988106612232514,0.011962586800892893,0.0004919658492196514
Col103,1.9093429446220398,0.002310561073260934,9.448071925070725e-05
Col1030,6.165254354476929,0.007414691827718124,0.0003040372065322719
Col1031,0.8728937543928623,0.0012010433529880949,4.6460241428441304e-05
Col1032,0.0,0.0,0.0
Col1033,2.6560096740722656,0.0032375762590814857,0.00013195754441938228
Col1034,5.18603515625,0.006260885291732323,0.0002562858934069109
Col1035,2.800751805305481,0.0033947010783377824,0.00013871286743743686
Col1036,6.127552509307861,0.00737216321853945,0.0003022414634701043
Col1037,0.0,0.0,0.0
Col1038,0.0,0.0,0.0
Col1039,2.5677419304847717,0.0031295190102680684,0.00012756173923037303
Col104,14.004083417356014,0.016829030373355893,0.00070551636504109
Col1040,0.0,0.0,0.0
Col1041,0.0,0.0,0.0
Col1042,4.157079815864563,0.005019246767223389,0.00020544951500848108
Col1043,0.0,0.0,0.0
Col1044,11.360011655371636,0.013595417013866093,0.0005608121781321385
Col1045,8.343367274086631,0.00998413921442513,0.00041033587543978393
Col1046,3.6407605409622192,0.004376964327404776,0.00017950606178129466
Col1047,2.4912240505218506,0.003036925574168239,0.00012377545497860277
Col1048,0.0,0.0,0.0
Col1049,0.0,0.0,0.0
Col105,6.795217037200928,0.008180767881576442,0.000335294221222952
Col1050,0.0,0.0,0.0
Col1051,3.9141736030578613,0.004719270429551301,0.0001932936594646221
Col1052,0.0,0.0,0.0
Col1053,2.4856801629066467,0.003031153334978922,0.00012352226451530415
Col1054,1.9163992404937744,0.002318935848795131,9.482618044269859e-05
Col1055,1.6895613074302673,0.0020450374057581194,8.361515067258448e-05
Col1056,1.375028133392334,0.0016951010561797157,6.874370220787396e-05
Col1057,2.3012107610702515,0.002801021401765616,0.00011423837822379995
Col1058,0.0,0.0,0.0
Col1059,3.446676015853882,0.00415180173480853,0.00017012116917864645
Col106,0.800000011920929,0.001117931025494997,4.2968298043002156e-05
Col1060,10.002257516956888,0.011978191196596304,0.0004926535898057008
Col1061,0.0,0.0,0.0
Col1062,2.0333486199378967,0.00246225476970428,0.00010065373210906724
Col1063,8.078322927596673,0.009671086196782768,0.00039738637778886693
Col1064,2.1666666865348816,0.0026327563453320355,0.00010745770461565202
Col1065,0.0,0.0,0.0
Col1066,0.0,0.0,0.0
Col1067,4.51180362701416,0.005445820624614805,0.00022294173955261418
Col1068,3.796183466911316,0.004576229050480279,0.00018744929851834013
Col1069,2.5642857551574707,0.0031263274205347662,0.00012741307997345401
Col107,7.354832410812378,0.008822792282524434,0.000362191723856337
Col1070,6.69988489151001,0.008056408850948016,0.0003303738582454526
Col1071,1.4166666865348816,0.0017426854181100534,7.074083310661344e-05
Col1072,5.108556032180786,0.006163600354379875,0.00025237240863838957
Col1073,5.670349597930908,0.006831247572839547,0.0002798965227912227
Col1074,7.098518133163452,0.00853998083715619,0.0003501260328699849
Col1075,0.0,0.0,0.0
Col1076,0.0,0.0,0.0
Col1077,0.0,0.0,0.0
Col1078,0.0,0.0,0.0
Col1079,1.6875478625297546,0.0020422237901470356,8.350700779847295e-05
Col108,14.204985052347183,0.017058130176869322,0.0007162325510668026
Col1080,3.350000023841858,0.004041479039453998,0.00016548782094924115
Col1081,1.4144614934921265,0.0017396038510063454,7.062239136849904e-05
Col1082,0.0,0.0,0.0
Col1083,0.0,0.0,0.0
Col1084,0.0,0.0,0.0
Col1085,0.0,0.0,0.0
Col1086,2.663464665412903,0.003245920986211041,0.00013231116647151504
Col1087,2.574453830718994,0.0031384205078152363,0.00012791145358408056
Col1088,9.515573586162645,0.011414756401244468,0.0004687675051988024
Col1089,3.8818914890289307,0.004679801416325108,0.00019168712847327467
Col109,17.893660321831703,0.021464141293377342,0.000942048329408358
Col1090,0.0,0.0,0.0
Col1091,3.859463930130005,0.004655457519924306,0.0001906404549225874
Col1092,10.708755759056658,0.012805303176416743,0.0005274984638435501
Col1093,3.4981637001037598,0.004211284635432856,0.00017260521162864982
Col1094,0.0,0.0,0.0
Col1095,2.8597084283828735,0.003459031944038083,0.00014147191731670437
Col1096,6.5964744091033936,0.00793373715604127,0.00032531248282702106
Col1097,0.0,0.0,0.0
Col1098,0.0,0.0,0.0
Col1099,4.203379392623901,0.005072628239277992,0.00020768082464718958
Col11,13.623440034687519,0.016322366346867956,0.0006831251926563775
Col110,12.842514649033546,0.015342118945571477,0.0006380110801009019
Col1100,1.4138510823249817,0.0017387508540414813,7.058960595778926e-05
Col1101,1.959823191165924,0.002371181272740683,9.696809628981439e-05
Col1102,1.6849371790885925,0.0020385755851806218,8.336678702031768e-05
Col1103,3.0019519329071045,0.0036262070677164446,0.00014839868672537096
Col1104,0.0,0.0,0.0
Col1105,0.0,0.0,0.0
Col1106,6.927367687225342,0.008330610225213695,0.0003416060219293748
Col1107,3.0,0.003623479409811419,0.00014829384768329267
Col1108,6.22220516204834,0.00748853060620076,0.00030696638633794014
Col1109,0.0,0.0,0.0
Col111,11.067706567700952,0.013262432398370137,0.0005464025828054494
Col1110,0.0,0.0,0.0
Col1111,0.0,0.0,0.0
Col1112,10.832317570690066,0.012963626617460595,0.0005339214082597166
Col1113,9.626503225706983,0.011551699408751507,0.0004744329385907568
Col1114,1.4090909361839294,0.0017320989603193866,7.033393673895281e-05
Col1115,0.0,0.0,0.0
Col1116,8.146498612022697,0.009754654518999598,0.0004007855856118953
Col1117,4.242417573928833,0.005122666720115786,0.0002096756961741342
Col1118,5.949365615844727,0.007169430731039142,0.0002937152807653565
Col1119,9.23863796851947,0.011073954089549937,0.00045486246047691056
Col112,2.5009615421295166,0.0030490021991468924,0.00012426391098996356
Col1120,10.717897096183151,0.012818155315296094,0.0005280219225212799
Col1121,12.227622942067683,0.01460203933163487,0.0006053459721412677
Col1122,0.0,0.0,0.0
Col1123,5.439477205276489,0.006552261163956869,0.00026848121096628073
Col1124,1.1208518743515015,0.0014405044257753035,5.7362234899545017e-05
Col1125,0.0,0.0,0.0
Col1126,0.0,0.0,0.0
Col1127,2.9982255697250366,0.003620999796527169,0.0001481985423735739
Col1128,0.0,0.0,0.0
Col1129,0.0,0.0,0.0
Col113,33.51205086708069,0.04448423155350436,0.002420206023295653
Col1130,0.0,0.0,0.0
Col1131,7.141876935958862,0.008584709270042323,0.0003520968417772133
Col1132,0.0,0.0,0.0
