feature,imp
Col871,0.10188267656086483
Col2394,0.10202169095546451
Col1691,0.10229767770219161
Col924,0.10348799743428849
Col1030,0.10385937103354695
Col709,0.10415189135280961
Col522,0.10478944164892737
Col180,0.10521395085706678
Col412,0.10566776181724818
Col925,0.10605752037107091
Col174,0.1062437215257965
Col21,0.1063207890266915
Col1168,0.10651799675480154
Col676,0.10892584224964541
Col632,0.11056878178326263
Col1851,0.11094894899549329
Col932,0.11112528820261186
Col894,0.11161033200590738
Col182,0.11229708079902624
Col235,0.11289503807286645
Col210,0.11518326350131419
Col163,0.11615518544195286
Col202,0.11642248317282658
Col442,0.11764332592428803
Col240,0.11783142642269075
Col527,0.1187522947271487
Col719,0.11961356477260837
Col407,0.12014775423949904
Col1766,0.12132449272277537
Col316,0.12232188846068885
Col440,0.12646913660018716
Col301,0.12732558635530924
Col1008,0.1275929927545143
Col572,0.12847748103219708
Col236,0.1286779051604847
Col882,0.13032045217245763
Col827,0.13106789977020677
Col667,0.13143734376050292
Col1211,0.13227018996010845
Col1681,0.13384376111269958
Col466,0.13567379652761463
Col195,0.13627182038548902
Col595,0.13840487413093197
Col165,0.1416915067177914
Col150,0.1418537649369684
Col926,0.14239972984647745
Col405,0.1434609571543174
Col1208,0.1453310464101735
Col40,0.14654521928163278
Col430,0.14722206969571944
Col225,0.14779884827158052
Col360,0.1493809177625709
Col773,0.15078968144411475
Col739,0.153068346708798
Col16,0.15323970688773333
Col904,0.15372531540614442
